,Pmid,Sentences,PHENOTYPE,COMPOUND,Has Match,Cause Match,Effect Match,Verb Match
4839,2730682,"  Recent work in this laboratory indicated that 2-butoxyethanol (BE) causes acute hemolytic anemia in rats, and activation of BE to butoxyacetic acid (BAA), presumably through the intermediate 2-butoxyacetaldehyde (BAL), is a prerequisite for development of hematotoxicity.","['acute hemolytic anemia', 'activation of BE to butoxyacetic acid']","['2-butoxyethanol', '2-butoxyacetaldehyde']",True,2-Butoxyacetaldehyde,Acute Hemolytic Anemia,causes
4840,10477351,Oral gavage (p.o.) of TPTA resulted in a dose-related significant increase of MN induction in peripheral blood and of TPTH induced a significant increase in micronucleated reticulocyte (MNRETs) only in a single treatment.,"['increase of MN induction in peripheral blood', 'increase in micronucleated reticulocyte']","['TPTA', 'TPTH']",True,Tpta,Increase Of Mn Induction In Peripheral Blood,resulted
4841,10477351,Oral gavage (p.o.) of TPTA resulted in a dose-related significant increase of MN induction in peripheral blood and of TPTH induced a significant increase in micronucleated reticulocyte (MNRETs) only in a single treatment.,"['increase of MN induction in peripheral blood', 'increase in micronucleated reticulocyte']","['TPTA', 'TPTH']",True,Tpta,Increase In Micronucleated Reticulocyte,resulted
4842,10477351,Oral gavage (p.o.) of TPTA resulted in a dose-related significant increase of MN induction in peripheral blood and of TPTH induced a significant increase in micronucleated reticulocyte (MNRETs) only in a single treatment.,"['increase of MN induction in peripheral blood', 'increase in micronucleated reticulocyte']","['TPTA', 'TPTH']",True,Tpth,Increase Of Mn Induction In Peripheral Blood,resulted
4843,10477351,Oral gavage (p.o.) of TPTA resulted in a dose-related significant increase of MN induction in peripheral blood and of TPTH induced a significant increase in micronucleated reticulocyte (MNRETs) only in a single treatment.,"['increase of MN induction in peripheral blood', 'increase in micronucleated reticulocyte']","['TPTA', 'TPTH']",True,Tpth,Increase In Micronucleated Reticulocyte,resulted
4844,33516932,"Phenylbis(acyl) phosphine oxides (BAPO), 2-Benzyl-2-(dimethylamino)-4'-morpholinobutyrophenone (369), 4,4'-Bis(diethylamino) benzophenone (EMK), Diphenyl (2,4,6-trimethylbenzoyl) phosphine oxide (TPO), and 2-Isopropylthioxanthone (ITX) caused different extent  cytotoxicities to four tissue types of cells at the concentrations of 1 to 50 μM  under a non-irradiation condition, of which the BAPO cytotoxicity was the highest, whereas Ethyl (2,4,6-trimethylbenzoyl) phenylphosphinate (TPOL) and Methyl benzoylformate (MBF) displayed the lowest cellular toxicity.","['BAPO cytotoxicity', 'lowest cellular toxicity']","['Phenylbis(acyl', ""2-Benzyl-2-(dimethylamino)-4'-morpholinobutyrophenone"", 'Diphenyl', 'phosphine oxide', 'Ethyl', '2,4,6-trimethylbenzoyl', 'phenylphosphinate', 'Methyl benzoylformate']",True,Diphenyl,Bapo Cytotoxicity,caused
4845,33516932,"Phenylbis(acyl) phosphine oxides (BAPO), 2-Benzyl-2-(dimethylamino)-4'-morpholinobutyrophenone (369), 4,4'-Bis(diethylamino) benzophenone (EMK), Diphenyl (2,4,6-trimethylbenzoyl) phosphine oxide (TPO), and 2-Isopropylthioxanthone (ITX) caused different extent  cytotoxicities to four tissue types of cells at the concentrations of 1 to 50 μM  under a non-irradiation condition, of which the BAPO cytotoxicity was the highest, whereas Ethyl (2,4,6-trimethylbenzoyl) phenylphosphinate (TPOL) and Methyl benzoylformate (MBF) displayed the lowest cellular toxicity.","['BAPO cytotoxicity', 'lowest cellular toxicity']","['Phenylbis(acyl', ""2-Benzyl-2-(dimethylamino)-4'-morpholinobutyrophenone"", 'Diphenyl', 'phosphine oxide', 'Ethyl', '2,4,6-trimethylbenzoyl', 'phenylphosphinate', 'Methyl benzoylformate']",True,Diphenyl,Lowest Cellular Toxicity,caused
4846,33516932,"Phenylbis(acyl) phosphine oxides (BAPO), 2-Benzyl-2-(dimethylamino)-4'-morpholinobutyrophenone (369), 4,4'-Bis(diethylamino) benzophenone (EMK), Diphenyl (2,4,6-trimethylbenzoyl) phosphine oxide (TPO), and 2-Isopropylthioxanthone (ITX) caused different extent  cytotoxicities to four tissue types of cells at the concentrations of 1 to 50 μM  under a non-irradiation condition, of which the BAPO cytotoxicity was the highest, whereas Ethyl (2,4,6-trimethylbenzoyl) phenylphosphinate (TPOL) and Methyl benzoylformate (MBF) displayed the lowest cellular toxicity.","['BAPO cytotoxicity', 'lowest cellular toxicity']","['Phenylbis(acyl', ""2-Benzyl-2-(dimethylamino)-4'-morpholinobutyrophenone"", 'Diphenyl', 'phosphine oxide', 'Ethyl', '2,4,6-trimethylbenzoyl', 'phenylphosphinate', 'Methyl benzoylformate']",True,Phosphine Oxide,Bapo Cytotoxicity,caused
4847,33516932,"Phenylbis(acyl) phosphine oxides (BAPO), 2-Benzyl-2-(dimethylamino)-4'-morpholinobutyrophenone (369), 4,4'-Bis(diethylamino) benzophenone (EMK), Diphenyl (2,4,6-trimethylbenzoyl) phosphine oxide (TPO), and 2-Isopropylthioxanthone (ITX) caused different extent  cytotoxicities to four tissue types of cells at the concentrations of 1 to 50 μM  under a non-irradiation condition, of which the BAPO cytotoxicity was the highest, whereas Ethyl (2,4,6-trimethylbenzoyl) phenylphosphinate (TPOL) and Methyl benzoylformate (MBF) displayed the lowest cellular toxicity.","['BAPO cytotoxicity', 'lowest cellular toxicity']","['Phenylbis(acyl', ""2-Benzyl-2-(dimethylamino)-4'-morpholinobutyrophenone"", 'Diphenyl', 'phosphine oxide', 'Ethyl', '2,4,6-trimethylbenzoyl', 'phenylphosphinate', 'Methyl benzoylformate']",True,Phosphine Oxide,Lowest Cellular Toxicity,caused
4848,33516932,"Phenylbis(acyl) phosphine oxides (BAPO), 2-Benzyl-2-(dimethylamino)-4'-morpholinobutyrophenone (369), 4,4'-Bis(diethylamino) benzophenone (EMK), Diphenyl (2,4,6-trimethylbenzoyl) phosphine oxide (TPO), and 2-Isopropylthioxanthone (ITX) caused different extent  cytotoxicities to four tissue types of cells at the concentrations of 1 to 50 μM  under a non-irradiation condition, of which the BAPO cytotoxicity was the highest, whereas Ethyl (2,4,6-trimethylbenzoyl) phenylphosphinate (TPOL) and Methyl benzoylformate (MBF) displayed the lowest cellular toxicity.","['BAPO cytotoxicity', 'lowest cellular toxicity']","['Phenylbis(acyl', ""2-Benzyl-2-(dimethylamino)-4'-morpholinobutyrophenone"", 'Diphenyl', 'phosphine oxide', 'Ethyl', '2,4,6-trimethylbenzoyl', 'phenylphosphinate', 'Methyl benzoylformate']",True,Ethyl,Bapo Cytotoxicity,caused
4849,33516932,"Phenylbis(acyl) phosphine oxides (BAPO), 2-Benzyl-2-(dimethylamino)-4'-morpholinobutyrophenone (369), 4,4'-Bis(diethylamino) benzophenone (EMK), Diphenyl (2,4,6-trimethylbenzoyl) phosphine oxide (TPO), and 2-Isopropylthioxanthone (ITX) caused different extent  cytotoxicities to four tissue types of cells at the concentrations of 1 to 50 μM  under a non-irradiation condition, of which the BAPO cytotoxicity was the highest, whereas Ethyl (2,4,6-trimethylbenzoyl) phenylphosphinate (TPOL) and Methyl benzoylformate (MBF) displayed the lowest cellular toxicity.","['BAPO cytotoxicity', 'lowest cellular toxicity']","['Phenylbis(acyl', ""2-Benzyl-2-(dimethylamino)-4'-morpholinobutyrophenone"", 'Diphenyl', 'phosphine oxide', 'Ethyl', '2,4,6-trimethylbenzoyl', 'phenylphosphinate', 'Methyl benzoylformate']",True,Ethyl,Lowest Cellular Toxicity,caused
4850,33516932,"Phenylbis(acyl) phosphine oxides (BAPO), 2-Benzyl-2-(dimethylamino)-4'-morpholinobutyrophenone (369), 4,4'-Bis(diethylamino) benzophenone (EMK), Diphenyl (2,4,6-trimethylbenzoyl) phosphine oxide (TPO), and 2-Isopropylthioxanthone (ITX) caused different extent  cytotoxicities to four tissue types of cells at the concentrations of 1 to 50 μM  under a non-irradiation condition, of which the BAPO cytotoxicity was the highest, whereas Ethyl (2,4,6-trimethylbenzoyl) phenylphosphinate (TPOL) and Methyl benzoylformate (MBF) displayed the lowest cellular toxicity.","['BAPO cytotoxicity', 'lowest cellular toxicity']","['Phenylbis(acyl', ""2-Benzyl-2-(dimethylamino)-4'-morpholinobutyrophenone"", 'Diphenyl', 'phosphine oxide', 'Ethyl', '2,4,6-trimethylbenzoyl', 'phenylphosphinate', 'Methyl benzoylformate']",True,Methyl Benzoylformate,Bapo Cytotoxicity,caused
4851,33516932,"Phenylbis(acyl) phosphine oxides (BAPO), 2-Benzyl-2-(dimethylamino)-4'-morpholinobutyrophenone (369), 4,4'-Bis(diethylamino) benzophenone (EMK), Diphenyl (2,4,6-trimethylbenzoyl) phosphine oxide (TPO), and 2-Isopropylthioxanthone (ITX) caused different extent  cytotoxicities to four tissue types of cells at the concentrations of 1 to 50 μM  under a non-irradiation condition, of which the BAPO cytotoxicity was the highest, whereas Ethyl (2,4,6-trimethylbenzoyl) phenylphosphinate (TPOL) and Methyl benzoylformate (MBF) displayed the lowest cellular toxicity.","['BAPO cytotoxicity', 'lowest cellular toxicity']","['Phenylbis(acyl', ""2-Benzyl-2-(dimethylamino)-4'-morpholinobutyrophenone"", 'Diphenyl', 'phosphine oxide', 'Ethyl', '2,4,6-trimethylbenzoyl', 'phenylphosphinate', 'Methyl benzoylformate']",True,Methyl Benzoylformate,Lowest Cellular Toxicity,caused
4852,23523385,"However, atropine produces several unwanted side-effects including dilated pupils, blurred vision, light sensitivity, and dry mouth.","['blurred vision', 'dry mouth']",['atropine'],True,Atropine,Blurred Vision,produces
4853,23523385,"However, atropine produces several unwanted side-effects including dilated pupils, blurred vision, light sensitivity, and dry mouth.","['blurred vision', 'dry mouth']",['atropine'],True,Atropine,Dry Mouth,produces
4854,14759740,Replacement of the dimethoxy groups of 1a with hydrogen atoms resulted in an analogue with significantly decreased TOP1-targeting activity and cytotoxicity.,"['Replacement of the dimethoxy', 'cytotoxicity']",['hydrogen'],True,Hydrogen,Replacement Of The Dimethoxy,resulted
4855,14759740,Replacement of the dimethoxy groups of 1a with hydrogen atoms resulted in an analogue with significantly decreased TOP1-targeting activity and cytotoxicity.,"['Replacement of the dimethoxy', 'cytotoxicity']",['hydrogen'],True,Hydrogen,Cytotoxicity,resulted
4856,1534659,"Although the tyrosinase activity in MM418 cells was much more resistant to inhibition by these agents compared with that in MM96E cells, prolonged growth in the presence of non-toxic levels of DINOR caused a decrease in tyrosinase activity and subsequent depigmentation.","['tyrosinase activity', 'prolonged growth in the presence of non-toxic levels', 'decrease in tyrosinase activity', 'depigmentation']",['DINOR'],True,Dinor,Tyrosinase Activity,caused
4857,1534659,"Although the tyrosinase activity in MM418 cells was much more resistant to inhibition by these agents compared with that in MM96E cells, prolonged growth in the presence of non-toxic levels of DINOR caused a decrease in tyrosinase activity and subsequent depigmentation.","['tyrosinase activity', 'prolonged growth in the presence of non-toxic levels', 'decrease in tyrosinase activity', 'depigmentation']",['DINOR'],True,Dinor,Prolonged Growth In The Presence Of Non-Toxic Levels,caused
4858,1534659,"Although the tyrosinase activity in MM418 cells was much more resistant to inhibition by these agents compared with that in MM96E cells, prolonged growth in the presence of non-toxic levels of DINOR caused a decrease in tyrosinase activity and subsequent depigmentation.","['tyrosinase activity', 'prolonged growth in the presence of non-toxic levels', 'decrease in tyrosinase activity', 'depigmentation']",['DINOR'],True,Dinor,Decrease In Tyrosinase Activity,caused
4859,1534659,"Although the tyrosinase activity in MM418 cells was much more resistant to inhibition by these agents compared with that in MM96E cells, prolonged growth in the presence of non-toxic levels of DINOR caused a decrease in tyrosinase activity and subsequent depigmentation.","['tyrosinase activity', 'prolonged growth in the presence of non-toxic levels', 'decrease in tyrosinase activity', 'depigmentation']",['DINOR'],True,Dinor,Depigmentation,caused
4860,2313937,"On the other hand, the compound at 10-20 mg/kg, i.v., exerted a moderate  decrease in gastric acid secretion stimulated by bethanechol; and at 10 mg/kg, i.v., it produced no change in gastric acid secretion evoked peripherally by vagal electrical stimulation.","['decrease in gastric acid secretion', 'change in gastric acid secretion']",['bethanechol'],True,Bethanechol,Decrease In Gastric Acid Secretion,produced
4861,2313937,"On the other hand, the compound at 10-20 mg/kg, i.v., exerted a moderate  decrease in gastric acid secretion stimulated by bethanechol; and at 10 mg/kg, i.v., it produced no change in gastric acid secretion evoked peripherally by vagal electrical stimulation.","['decrease in gastric acid secretion', 'change in gastric acid secretion']",['bethanechol'],True,Bethanechol,Change In Gastric Acid Secretion,produced
4862,17097791,"In contrast, phosphatidylserine externalization produced by staurosporine in the renal cancer cell lines Cak(i)-1 and A-498 proceeds via a caspase-independent mechanism.","['phosphatidylserine externalization', 'renal cancer']","['staurosporine', 'A-498']",True,Staurosporine,Renal Cancer,produced
4863,17097791,"These results indicate that 5-FU, Dox and Flox induce externalization of phosphatidylserine during apoptosis in Cak(i)-1 renal cancer cells primarily through a caspase-dependent mechanism and that externalization of phosphatidylserine during apoptosis produced by staurosporine in the renal cancer cell line A-498 is independent of many of the common signaling pathways known to  be involved in this process.","['apoptosis', 'apoptosis', 'renal cancer']","['phosphatidylserine', 'phosphatidylserine', 'staurosporine']",True,Phosphatidylserine,Apoptosis,induce
4864,17097791,"These results indicate that 5-FU, Dox and Flox induce externalization of phosphatidylserine during apoptosis in Cak(i)-1 renal cancer cells primarily through a caspase-dependent mechanism and that externalization of phosphatidylserine during apoptosis produced by staurosporine in the renal cancer cell line A-498 is independent of many of the common signaling pathways known to  be involved in this process.","['apoptosis', 'apoptosis', 'renal cancer']","['phosphatidylserine', 'phosphatidylserine', 'staurosporine']",True,Phosphatidylserine,Apoptosis,induce
4865,17097791,"These results indicate that 5-FU, Dox and Flox induce externalization of phosphatidylserine during apoptosis in Cak(i)-1 renal cancer cells primarily through a caspase-dependent mechanism and that externalization of phosphatidylserine during apoptosis produced by staurosporine in the renal cancer cell line A-498 is independent of many of the common signaling pathways known to  be involved in this process.","['apoptosis', 'apoptosis', 'renal cancer']","['phosphatidylserine', 'phosphatidylserine', 'staurosporine']",True,Phosphatidylserine,Renal Cancer,induce
4866,17097791,"These results indicate that 5-FU, Dox and Flox induce externalization of phosphatidylserine during apoptosis in Cak(i)-1 renal cancer cells primarily through a caspase-dependent mechanism and that externalization of phosphatidylserine during apoptosis produced by staurosporine in the renal cancer cell line A-498 is independent of many of the common signaling pathways known to  be involved in this process.","['apoptosis', 'apoptosis', 'renal cancer']","['phosphatidylserine', 'phosphatidylserine', 'staurosporine']",True,Phosphatidylserine,Apoptosis,induce
4867,17097791,"These results indicate that 5-FU, Dox and Flox induce externalization of phosphatidylserine during apoptosis in Cak(i)-1 renal cancer cells primarily through a caspase-dependent mechanism and that externalization of phosphatidylserine during apoptosis produced by staurosporine in the renal cancer cell line A-498 is independent of many of the common signaling pathways known to  be involved in this process.","['apoptosis', 'apoptosis', 'renal cancer']","['phosphatidylserine', 'phosphatidylserine', 'staurosporine']",True,Phosphatidylserine,Apoptosis,induce
4868,17097791,"These results indicate that 5-FU, Dox and Flox induce externalization of phosphatidylserine during apoptosis in Cak(i)-1 renal cancer cells primarily through a caspase-dependent mechanism and that externalization of phosphatidylserine during apoptosis produced by staurosporine in the renal cancer cell line A-498 is independent of many of the common signaling pathways known to  be involved in this process.","['apoptosis', 'apoptosis', 'renal cancer']","['phosphatidylserine', 'phosphatidylserine', 'staurosporine']",True,Phosphatidylserine,Renal Cancer,induce
4869,17097791,"These results indicate that 5-FU, Dox and Flox induce externalization of phosphatidylserine during apoptosis in Cak(i)-1 renal cancer cells primarily through a caspase-dependent mechanism and that externalization of phosphatidylserine during apoptosis produced by staurosporine in the renal cancer cell line A-498 is independent of many of the common signaling pathways known to  be involved in this process.","['apoptosis', 'apoptosis', 'renal cancer']","['phosphatidylserine', 'phosphatidylserine', 'staurosporine']",True,Staurosporine,Apoptosis,induce
4870,17097791,"These results indicate that 5-FU, Dox and Flox induce externalization of phosphatidylserine during apoptosis in Cak(i)-1 renal cancer cells primarily through a caspase-dependent mechanism and that externalization of phosphatidylserine during apoptosis produced by staurosporine in the renal cancer cell line A-498 is independent of many of the common signaling pathways known to  be involved in this process.","['apoptosis', 'apoptosis', 'renal cancer']","['phosphatidylserine', 'phosphatidylserine', 'staurosporine']",True,Staurosporine,Apoptosis,induce
4871,17097791,"These results indicate that 5-FU, Dox and Flox induce externalization of phosphatidylserine during apoptosis in Cak(i)-1 renal cancer cells primarily through a caspase-dependent mechanism and that externalization of phosphatidylserine during apoptosis produced by staurosporine in the renal cancer cell line A-498 is independent of many of the common signaling pathways known to  be involved in this process.","['apoptosis', 'apoptosis', 'renal cancer']","['phosphatidylserine', 'phosphatidylserine', 'staurosporine']",True,Staurosporine,Renal Cancer,induce
4872,17097791,"These results indicate that 5-FU, Dox and Flox induce externalization of phosphatidylserine during apoptosis in Cak(i)-1 renal cancer cells primarily through a caspase-dependent mechanism and that externalization of phosphatidylserine during apoptosis produced by staurosporine in the renal cancer cell line A-498 is independent of many of the common signaling pathways known to  be involved in this process.","['apoptosis', 'apoptosis', 'renal cancer']","['phosphatidylserine', 'phosphatidylserine', 'staurosporine']",True,Staurosporine,Renal Cancer,produced
4873,7822716,"Maternal administration of niflumic acid during the last days of gestation can induce fetal and neonatal adverse effects, especially renal failure.","['fetal and neonatal adverse effects', 'renal failure']",['niflumic acid'],True,Niflumic Acid,Fetal And Neonatal Adverse Effects,induce
4874,7822716,"Maternal administration of niflumic acid during the last days of gestation can induce fetal and neonatal adverse effects, especially renal failure.","['fetal and neonatal adverse effects', 'renal failure']",['niflumic acid'],True,Niflumic Acid,Renal Failure,induce
4875,20194814, CONCLUSIONS: Our results demonstrate that gliotoxin and patulin increase the allergic immune response in mice by modulating the Th1/Th2 balance via direct effects on IL-12 secretion in DCs and by inducing oxidative stress.,"['IL-12 secretion', 'oxidative stress']","['gliotoxin', 'patulin']",True,Gliotoxin,Il-12 Secretion,increase
4876,20194814, CONCLUSIONS: Our results demonstrate that gliotoxin and patulin increase the allergic immune response in mice by modulating the Th1/Th2 balance via direct effects on IL-12 secretion in DCs and by inducing oxidative stress.,"['IL-12 secretion', 'oxidative stress']","['gliotoxin', 'patulin']",True,Gliotoxin,Oxidative Stress,increase
4877,20194814, CONCLUSIONS: Our results demonstrate that gliotoxin and patulin increase the allergic immune response in mice by modulating the Th1/Th2 balance via direct effects on IL-12 secretion in DCs and by inducing oxidative stress.,"['IL-12 secretion', 'oxidative stress']","['gliotoxin', 'patulin']",True,Patulin,Il-12 Secretion,increase
4878,20194814, CONCLUSIONS: Our results demonstrate that gliotoxin and patulin increase the allergic immune response in mice by modulating the Th1/Th2 balance via direct effects on IL-12 secretion in DCs and by inducing oxidative stress.,"['IL-12 secretion', 'oxidative stress']","['gliotoxin', 'patulin']",True,Patulin,Oxidative Stress,increase
4879,20560787,"Its ingestion causes rapid central nervous system depression, hypotension, and metabolic acidosis attributable to metabolism of the parent compound to butoxyacetic acid (BAA) by alcohol dehydrogenase.","['rapid central nervous system depression', 'hypotension', 'metabolic acidosis']","['butoxyacetic acid', 'alcohol']",True,Butoxyacetic Acid,Rapid Central Nervous System Depression,causes
4880,20560787,"Its ingestion causes rapid central nervous system depression, hypotension, and metabolic acidosis attributable to metabolism of the parent compound to butoxyacetic acid (BAA) by alcohol dehydrogenase.","['rapid central nervous system depression', 'hypotension', 'metabolic acidosis']","['butoxyacetic acid', 'alcohol']",True,Butoxyacetic Acid,Hypotension,causes
4881,20560787,"Its ingestion causes rapid central nervous system depression, hypotension, and metabolic acidosis attributable to metabolism of the parent compound to butoxyacetic acid (BAA) by alcohol dehydrogenase.","['rapid central nervous system depression', 'hypotension', 'metabolic acidosis']","['butoxyacetic acid', 'alcohol']",True,Butoxyacetic Acid,Metabolic Acidosis,causes
4882,20560787,"Its ingestion causes rapid central nervous system depression, hypotension, and metabolic acidosis attributable to metabolism of the parent compound to butoxyacetic acid (BAA) by alcohol dehydrogenase.","['rapid central nervous system depression', 'hypotension', 'metabolic acidosis']","['butoxyacetic acid', 'alcohol']",True,Alcohol,Rapid Central Nervous System Depression,causes
4883,20560787,"Its ingestion causes rapid central nervous system depression, hypotension, and metabolic acidosis attributable to metabolism of the parent compound to butoxyacetic acid (BAA) by alcohol dehydrogenase.","['rapid central nervous system depression', 'hypotension', 'metabolic acidosis']","['butoxyacetic acid', 'alcohol']",True,Alcohol,Hypotension,causes
4884,20560787,"Its ingestion causes rapid central nervous system depression, hypotension, and metabolic acidosis attributable to metabolism of the parent compound to butoxyacetic acid (BAA) by alcohol dehydrogenase.","['rapid central nervous system depression', 'hypotension', 'metabolic acidosis']","['butoxyacetic acid', 'alcohol']",True,Alcohol,Metabolic Acidosis,causes
4885,20153399," These findings, along with the induction of hepatic neoplastic lesions, led to our hypothesis that the induction hemangiosarcomas by 2-butoxyethanol is due to the activation of Kupffer cells, subsequent to hemolysis, that results in the induction of DNA synthesis in target cells (endothelial cells); allowing for the  selective proliferation of preneoplastic target cells and/or the promotion of new initiated cells.","['induction of hepatic neoplastic lesions', 'induction hemangiosarcomas', 'hemolysis']",['2-butoxyethanol'],True,2-Butoxyethanol,Induction Of Hepatic Neoplastic Lesions,led
4886,20153399," These findings, along with the induction of hepatic neoplastic lesions, led to our hypothesis that the induction hemangiosarcomas by 2-butoxyethanol is due to the activation of Kupffer cells, subsequent to hemolysis, that results in the induction of DNA synthesis in target cells (endothelial cells); allowing for the  selective proliferation of preneoplastic target cells and/or the promotion of new initiated cells.","['induction of hepatic neoplastic lesions', 'induction hemangiosarcomas', 'hemolysis']",['2-butoxyethanol'],True,2-Butoxyethanol,Induction Hemangiosarcomas,led
4887,20153399," These findings, along with the induction of hepatic neoplastic lesions, led to our hypothesis that the induction hemangiosarcomas by 2-butoxyethanol is due to the activation of Kupffer cells, subsequent to hemolysis, that results in the induction of DNA synthesis in target cells (endothelial cells); allowing for the  selective proliferation of preneoplastic target cells and/or the promotion of new initiated cells.","['induction of hepatic neoplastic lesions', 'induction hemangiosarcomas', 'hemolysis']",['2-butoxyethanol'],True,2-Butoxyethanol,Hemolysis,led
4888,16140628,"In the epidemiologic studies, there was sufficient evidence that formaldehyde causes nasopharyngeal cancer, ""strong but not sufficient"" evidence of leukemia, and limited evidence of sinonasal cancer.","['nasopharyngeal cancer', 'leukemia', 'sinonasal cancer']",['formaldehyde'],True,Formaldehyde,Nasopharyngeal Cancer,causes
4889,16140628,"In the epidemiologic studies, there was sufficient evidence that formaldehyde causes nasopharyngeal cancer, ""strong but not sufficient"" evidence of leukemia, and limited evidence of sinonasal cancer.","['nasopharyngeal cancer', 'leukemia', 'sinonasal cancer']",['formaldehyde'],True,Formaldehyde,Leukemia,causes
4890,15705491,"The induction of reactive oxygen species can, if not scavenged, produce oxidative DNA damage (the formation of OH8dG), as well as increase cell growth through modulation of gene expression.","['oxidative DNA damage', 'increase cell growth']",['oxygen'],True,Oxygen,Oxidative Dna Damage,produce
4891,15705491,"The induction of reactive oxygen species can, if not scavenged, produce oxidative DNA damage (the formation of OH8dG), as well as increase cell growth through modulation of gene expression.","['oxidative DNA damage', 'increase cell growth']",['oxygen'],True,Oxygen,Increase Cell Growth,produce
4892,15371241,"In particular, the occurrence of liver hemangiosarcomas in male mice has been linked to oxidative damage subsequent to red blood cell hemolysis and iron deposition in this organ.","['liver hemangiosarcomas', 'oxidative damage', 'red blood cell hemolysis']",['iron'],True,Iron,Liver Hemangiosarcomas,linked
4893,15371241,"In particular, the occurrence of liver hemangiosarcomas in male mice has been linked to oxidative damage subsequent to red blood cell hemolysis and iron deposition in this organ.","['liver hemangiosarcomas', 'oxidative damage', 'red blood cell hemolysis']",['iron'],True,Iron,Oxidative Damage,linked
4894,15371241,"In particular, the occurrence of liver hemangiosarcomas in male mice has been linked to oxidative damage subsequent to red blood cell hemolysis and iron deposition in this organ.","['liver hemangiosarcomas', 'oxidative damage', 'red blood cell hemolysis']",['iron'],True,Iron,Red Blood Cell Hemolysis,linked
4895,15371241,"Oral administration of BE in mice up to 600 mg/kg/d for up to 90 d produces a dose-related increase in iron (Perl's staining) in Kupffer cells and hepatocytes, increased DNA synthesis in endothelial cells, and enhanced oxidative damage.","['increased DNA synthesis in endothelial cells', 'enhanced oxidative damage']",['iron'],True,Iron,Increased Dna Synthesis In Endothelial Cells,produces
4896,15371241,"Oral administration of BE in mice up to 600 mg/kg/d for up to 90 d produces a dose-related increase in iron (Perl's staining) in Kupffer cells and hepatocytes, increased DNA synthesis in endothelial cells, and enhanced oxidative damage.","['increased DNA synthesis in endothelial cells', 'enhanced oxidative damage']",['iron'],True,Iron,Enhanced Oxidative Damage,produces
4897,14517720,"Exposure of rats to 2-butoxyethanol  (BE) has been associated with hemolytic anemia, disseminated thrombosis, and infarction in multiple organs including bone.","['hemolytic anemia', 'disseminated thrombosis', 'infarction']",['2-butoxyethanol  '],True,2-Butoxyethanol,Hemolytic Anemia,associated
4898,14517720,"Exposure of rats to 2-butoxyethanol  (BE) has been associated with hemolytic anemia, disseminated thrombosis, and infarction in multiple organs including bone.","['hemolytic anemia', 'disseminated thrombosis', 'infarction']",['2-butoxyethanol  '],True,2-Butoxyethanol,Disseminated Thrombosis,associated
4899,14517720,"Exposure of rats to 2-butoxyethanol  (BE) has been associated with hemolytic anemia, disseminated thrombosis, and infarction in multiple organs including bone.","['hemolytic anemia', 'disseminated thrombosis', 'infarction']",['2-butoxyethanol  '],True,2-Butoxyethanol,Infarction,associated
4900,12645968,"Rare published human cases give varied descriptions of the clinical course associated with 2-butoxyethanol poisoning including reports of metabolic acidosis, ethylene glycol production, oxaluria, renal failure, and anemia.","['metabolic acidosis', 'ethylene glycol production', 'oxaluria', 'renal failure', 'anemia']",['2-butoxyethanol'],True,2-Butoxyethanol,Metabolic Acidosis,associated
4901,12645968,"Rare published human cases give varied descriptions of the clinical course associated with 2-butoxyethanol poisoning including reports of metabolic acidosis, ethylene glycol production, oxaluria, renal failure, and anemia.","['metabolic acidosis', 'ethylene glycol production', 'oxaluria', 'renal failure', 'anemia']",['2-butoxyethanol'],True,2-Butoxyethanol,Ethylene Glycol Production,associated
4902,12645968,"Rare published human cases give varied descriptions of the clinical course associated with 2-butoxyethanol poisoning including reports of metabolic acidosis, ethylene glycol production, oxaluria, renal failure, and anemia.","['metabolic acidosis', 'ethylene glycol production', 'oxaluria', 'renal failure', 'anemia']",['2-butoxyethanol'],True,2-Butoxyethanol,Oxaluria,associated
4903,12645968,"Rare published human cases give varied descriptions of the clinical course associated with 2-butoxyethanol poisoning including reports of metabolic acidosis, ethylene glycol production, oxaluria, renal failure, and anemia.","['metabolic acidosis', 'ethylene glycol production', 'oxaluria', 'renal failure', 'anemia']",['2-butoxyethanol'],True,2-Butoxyethanol,Renal Failure,associated
4904,12645968,"Rare published human cases give varied descriptions of the clinical course associated with 2-butoxyethanol poisoning including reports of metabolic acidosis, ethylene glycol production, oxaluria, renal failure, and anemia.","['metabolic acidosis', 'ethylene glycol production', 'oxaluria', 'renal failure', 'anemia']",['2-butoxyethanol'],True,2-Butoxyethanol,Anemia,associated
4905,34271065,Exposure to acrolein is linked with cardiopulmonary toxicity and cardiovascular disease risk.,"['cardiopulmonary toxicity', 'cardiovascular disease risk']",['acrolein'],True,Acrolein,Cardiopulmonary Toxicity,linked
4906,34271065,Exposure to acrolein is linked with cardiopulmonary toxicity and cardiovascular disease risk.,"['cardiopulmonary toxicity', 'cardiovascular disease risk']",['acrolein'],True,Acrolein,Cardiovascular Disease Risk,linked
4907,33118610," CONCLUSIONS: Trans-cinnamaldehyde inhibited the inflammation induced by IL-1b in  chondrocytes through the PI3K/AKT pathway, which suggests that TCA might serve as a potential therapeutic agent for osteoarthritis treatment.","['inflammation', 'osteoarthritis']",['Trans-cinnamaldehyde'],True,Trans-Cinnamaldehyde,Inflammation,inhibited
